genetic_oxeylyzer	genetic_default	greedyhill_default	greedyhill_oxeylyzer	steepesthill_oxeylyzer	steepesthill_default	annealing_oxeylyzer	annealing_default
2.1929394281211656	29.711950364389295	29.716458742409298	2.189698425153598	2.19162368324045	29.85481352791431	2.215233582198718	29.992180421131007
2.193771410796607	29.714020928940293	29.71725193502463	2.1897001892251025	2.1924478920003896	29.85482468006815	2.2152862954177373	29.99997810014578
2.1941261104144907	29.71489489944776	29.721712475493838	2.1898121649260416	2.1926293549105447	29.8620722367627	2.2153399768259243	30.00383955748263
2.1943981558362062	29.716885793461916	29.723193684944455	2.1898529016360007	2.193422234562995	29.86567931967253	2.215531027621524	30.010250145631396
2.1944862999506474	29.719269108480137	29.725837361285812	2.190149764037079	2.1937470353029225	29.873461899124887	2.21619617371668	30.01642967373543
2.19451880010561	29.720566741553426	29.72821524386281	2.1902800099809845	2.194251021968513	29.875473556097894	2.216677392911638	30.02881675872419
2.195094120763289	29.720888130254487	29.731673698012038	2.1907441239866987	2.19470454945072	29.883744192359604	2.2175927011465593	30.03395605740249
2.196559546211483	29.72707203237351	29.7320152984859	2.190830341477289	2.1950123347518957	29.88398140890528	2.217833749161708	30.036865499245373
2.196931368271352	29.72987910544976	29.733221355408965	2.1909964198247103	2.195847723785505	29.888554101228998	2.218367899164667	30.044494574574795
2.1974305009036037	29.7303304384329	29.73989720329892	2.1910944917623594	2.1970571884495653	29.892110678237707	2.219707171102251	30.052953269240028
2.1982985252612797	29.736155847396642	29.739912516056002	2.1912897729415155	2.1972470955142924	29.894776710377734	2.220946883167112	30.07757482598988
2.1984784590650035	29.743394303707873	29.742551349225714	2.1914236456357563	2.197341698450047	29.899620924328246	2.2210524298304595	30.08428313030557
2.198525605281903	29.743505313493692	29.748986375208148	2.1914860112890286	2.1980643773548225	29.906278519825506	2.221053277863728	30.085391072753687
2.1989521228471793	29.744385285785594	29.751056832189402	2.1916678361140303	2.1987561556187183	29.907137875237645	2.221265650869093	30.088662414651402
2.2015021471832377	29.745183519781527	29.753713915904296	2.1920255632288113	2.19878782029179	29.909979439548515	2.221677070448888	30.090021558273566
2.2015021471832377	29.74588190503167	29.75744956715771	2.1921099456245545	2.1991870966479765	29.910293236121078	2.22198612027319	30.093640868257427
2.202241995986283	29.746810544985436	29.757610319049885	2.1924415002713227	2.1996049169200678	29.91873848690523	2.222238376990485	30.09437264575186
2.2022925083388047	29.74690445033052	29.7598139902098	2.192450355499826	2.201192992257427	29.925916696644595	2.2226813715979707	30.098127246724147
2.203186117478202	29.761379182599104	29.76734967449474	2.1927027717427965	2.2015021471832377	29.926756443935275	2.222953333039653	30.102440950474964
2.203536469020473	29.763273240948866	29.768671098378906	2.1930610649849696	2.2016860180030617	29.937819980076714	2.2234210911398526	30.10548979249345
2.2036905857552354	29.763532932210474	29.773229334102112	2.1932167009699657	2.2018959744771225	29.946160477263188	2.2235677080271907	30.108452125585636
2.2041102228124623	29.768671098378906	29.77340138729945	2.193228549442476	2.2027575108732718	29.946482836370798	2.2239772550481316	30.10896928972696
2.204545613094732	29.770424204916246	29.773494684277196	2.1936960199781455	2.2027889499763074	29.94753769092567	2.2260247662841124	30.109457572850914
2.2050354863029678	29.773229334102112	29.78016487113727	2.193696019978145	2.203120588836188	29.950620996530443	2.2264074524273574	30.11414172448978
2.205503843969229	29.778625693614487	29.783379293913622	2.1937714107966073	2.2031733156510986	29.95218731307108	2.2274621416831155	30.117574814187293
2.205503843969229	29.779592662617144	29.783676233854546	2.1937950161839685	2.20332859994709	29.953593947408077	2.2277733823232166	30.118652806856062
2.2058206280079746	29.780826995441917	29.785515354905858	2.1944862999506465	2.2034799463271475	29.95382550776186	2.228194147142184	30.119506855051167
2.2058206280079746	29.782079192918122	29.790832768795386	2.19492400852932	2.2046937589834137	29.958029601772296	2.2288501447984306	30.126691297694762
2.2063036148418194	29.782657071218544	29.79416812370758	2.1955503076995293	2.205365637584952	29.958773220271503	2.2294829297660828	30.13121055384548
2.2068824133308937	29.7860991007343	29.79670787590927	2.195775277082185	2.205503843969229	29.964256610634237	2.229719323121891	30.131872927875165
2.206924863039321	29.788884033896935	29.799793554165177	2.1958956610293416	2.2055894683510218	29.96435667533531	2.229836199671131	30.13519701238943
2.2070018935385813	29.79033279378884	29.80157460112582	2.1960182623346887	2.2056221890569914	29.964563502538947	2.229949257799097	30.140888923062995
2.207039308086938	29.790360114824754	29.801922347422284	2.1961053331155767	2.2058206280079746	29.965461307758886	2.229949257799098	30.14095567480959
2.207478241206635	29.794434212177215	29.80214182301614	2.1970383942950327	2.2063070326277026	29.965941353006922	2.230010551272194	30.145960567266112
2.2077869426947805	29.799391980588446	29.8023561340945	2.1975958816279166	2.2070463998196344	29.970267888314734	2.2302385968061635	30.14600952181158
2.2083584952182678	29.801999123650127	29.80396437847938	2.1975958816279166	2.207536858030359	29.971665724559937	2.230366793813996	30.14747289593223
2.2084378878002036	29.80531160660042	29.804747535005326	2.1982985252612797	2.207773658582976	29.973221728291595	2.2307854617531904	30.150432976664614
2.2084778370205465	29.805532910180727	29.80492415768001	2.1984335179414494	2.2078036348882124	29.976044872819138	2.2310462776907034	30.152501227240993
2.208930207398362	29.80608712346771	29.80721064840272	2.1993082882218107	2.2078795461460827	29.977534717829382	2.2311133834841863	30.155738697510518
2.2100242465100286	29.806727273190358	29.807615966510035	2.199712342401643	2.2079797647625474	29.987318292138255	2.231130854793262	30.15611944734279
2.2101921933287314	29.806809588359044	29.808079417535378	2.200344099234171	2.2080214080559193	29.98749842162981	2.231276322364178	30.156679552299966
2.2103565240905096	29.807992867887766	29.80860083801057	2.2004434678385376	2.209052720431911	29.98836236941668	2.2322143355500943	30.160877653599965
2.210989066500305	29.81110197485477	29.809278619802196	2.201014446546917	2.2095255367780955	29.990219923404617	2.2326023874382397	30.16206246234114
2.211222998222276	29.813095101606198	29.8154693722763	2.2011084843440765	2.20955572428146	29.99541324049364	2.2327384734330247	30.163505498576
2.21122724227448	29.821846372198323	29.816803399593958	2.201515040075624	2.2101253297791312	29.99576667237815	2.2328379813314974	30.174868347412122
2.211575059308309	29.825593249745026	29.817495114434298	2.201573483793456	2.210337287848248	29.99771817241385	2.23291157908088	30.177433944465957
2.212035399294808	29.826247338046382	29.818312633605192	2.2016860180030617	2.2111154988596975	29.998798126773565	2.2335615044716652	30.183441797114824
2.2122463445156466	29.827040013959643	29.820867262867186	2.20181325063665	2.2111600852705413	30.002806690740826	2.233947988992246	30.189179358469932
2.21248913145266	29.82840748136751	29.821536774567548	2.2021401516021673	2.2112229982222757	30.003819492851328	2.2342609014285744	30.19284650873489
2.2130837723275354	29.830667203869975	29.82213172967002	2.202230516178674	2.211274845995916	30.008734111813354	2.234530773733943	30.19435364943938
2.2131485277299654	29.832730181049083	29.825941722825284	2.2023450793089507	2.2126510374039605	30.014290549317906	2.234847117924726	30.199199573097232
2.2133610159240487	29.8335107986844	29.830132393413788	2.2025049211314514	2.212741716185615	30.020449794059473	2.2360402449521217	30.207312635752345
2.213448265152846	29.836080166101556	29.831644947686524	2.202616139232155	2.2130216141084524	30.02808102047589	2.2360784774240265	30.207372342742943
2.2135320195636012	29.837514156418745	29.832165830523824	2.202675205401426	2.213049212179082	30.028597553691576	2.2362496804934584	30.21028407084117
2.213760921781246	29.837732169469966	29.832610467618636	2.2030447379665175	2.213875227827822	30.03361201271147	2.236615925008478	30.215981904446465
2.21459970305604	29.838340594145226	29.832811759845676	2.203120588836188	2.213884151037962	30.036437843737794	2.23779704195526	30.216446233715175
2.2149797283229065	29.838552882709674	29.833708270978473	2.203372980652136	2.2141774181228957	30.038922956547577	2.2384050812490695	30.226831419606874
2.2149797283229056	29.839062351283488	29.83518048655575	2.203378160781102	2.2143425342690586	30.041068114781144	2.2411353179123448	30.23003743171163
2.215233582198718	29.839194590887388	29.837466794511908	2.203523689319772	2.214794941569803	30.043716242037995	2.241195003234747	30.231894832631806
2.2162521827730863	29.839297698030368	29.838314975724987	2.204510773210102	2.2149797283229065	30.047184655288337	2.2412885360476364	30.235952647260028
2.2162630962351386	29.83969521741401	29.840838487670105	2.2048551929837243	2.2152862954177373	30.051292139858454	2.24221282794149	30.236585336546923
2.216275255641622	29.840305412584616	29.846680023909038	2.2050030988281577	2.2158511700496275	30.05203310184422	2.2423525424939275	30.242403603114834
2.216770647169769	29.842408178623664	29.848242350718188	2.205365637584952	2.2159452161749464	30.05506008592046	2.242952969229709	30.24254550462083
2.216864832758039	29.842585338860665	29.84881504050579	2.205400336268769	2.2162068797333614	30.060248883867153	2.2432647197452082	30.244090216215245
2.2175927011465593	29.842734461987476	29.84986122239704	2.205472741356782	2.21644252796117	30.06253436581721	2.243351499067094	30.250519156800333
2.2178337491617084	29.846555148529376	29.85088591291495	2.2058206280079746	2.2166995822313877	30.065886121464573	2.243468478310937	30.251939179995205
2.2180303293574974	29.847346407047105	29.85222264224959	2.205923156713126	2.216781773156858	30.066244561733896	2.2437707557749227	30.252398414867166
2.21828611977274	29.84929586802153	29.85505094977257		2.2170003316544764	30.067444900004542	2.2451894524082343	30.259022816631614
2.2186059526058277	29.850898441441966	29.857146880689143		2.2171453569070936	30.071080721643284	2.2452173390713135	30.25958441375313
2.2186727603865375	29.851386459733305	29.85877532657216		2.2174504035546874	30.072987259831493	2.2453209474522406	30.26184239476435
2.218793017348109	29.853553776606404	29.859310406759974		2.217620593132545	30.075614318342467	2.2454264337300076	30.274193236667312
2.2193060636010533	29.855095868345273	29.86014261043798		2.217763596294424	30.07721718774418	2.245934037715302	30.275979009008616
2.2195010607517207	29.856028789113367	29.861663627338753		2.217833749161708	30.089936403713875	2.2462234738126914	30.276223512627688
2.219883542545187	29.856158047961323	29.861792766336517		2.217881868546488	30.0901687530152	2.2463343315075632	30.28586889398658
2.2202991423581064	29.856322888227584	29.862258153702854		2.2180158636408933	30.09177140877336	2.246380586102373	30.289315582403468
2.221251368847578	29.856462605963358	29.863123910177777		2.218400474957222	30.092565721271427	2.246458021326367	30.294424810055702
2.2213036016766914	29.857739661718696	29.86567755386698		2.218553775842673	30.09312084791928	2.2466475348630284	30.2946328506486
2.221420845119057	29.85959763727088	29.86583880525498		2.2187725681906776	30.09327294502584	2.2466591764024693	30.30357675969088
2.221726256458747	29.860459674428753	29.866251445112923		2.218772568190678	30.093473522141366	2.24680887748702	30.304196507182198
2.2217301182905365	29.867505148338292	29.868317861359852		2.219067992997851	30.09685364821776	2.2477088989673915	30.316745627423522
2.221885623075506	29.868040301657427	29.868611049106082		2.219147469239174	30.097917186710667	2.2494549506488215	30.32251623683932
2.221930479637724	29.87052564546656	29.86878465457957		2.2192699560619222	30.102378858761366	2.249831544177376	30.32258692326564
2.221972329186999	29.871611422938212	29.869535508055655		2.2193842056113087	30.10358099785003	2.2500721874178544	30.328302632150045
2.221986120273191	29.87423094089624	29.86953932774376		2.2193924258318485	30.105962720307442	2.2506077118622927	30.32883862986681
2.222075870764911	29.875937221358637	29.87138708309743		2.219892348460707	30.107804274596415	2.2509553749450797	30.329879452129525
2.222269802772701	29.882654286396125	29.872548117811398		2.2202189707368096	30.111988154056164	2.2510982326496487	30.333058608110747
2.2226813715979703	29.882756637355083	29.872951781613914		2.220276987079404	30.116686333739942	2.251628289039396	30.3375433271991
2.2229533330396527	29.882817694218293	29.87452371018471		2.220357528179752	30.11772216885065	2.2518679017346317	30.347829593517382
2.223095916608189	29.886229860393726	29.874742958370327		2.2208549146884695	30.117972548326573	2.2521088471001853	30.352074362539273
2.223300807173662	29.887297011030764	29.87582186062705		2.220964910269641	30.120786807308523	2.252207796209166	30.35381570262727
2.223421091139852	29.887330412442537	29.877408711816727		2.2210296573916644	30.12392956700556	2.252457565526292	30.35386573814086
2.224012065609254	29.889011879341044	29.878076787847583		2.221053277863728	30.125523587410363	2.2526717969610996	30.357316354995064
2.2247852091355096	29.89828233225432	29.87937697184548		2.221107458100081	30.12616760891269	2.252710921437123	30.372574916027823
2.225296455891836	29.90124306831343	29.881133099486277		2.2212656508690936	30.126474297598932	2.252791305028196	30.37258179762555
2.2258250221168825	29.9034788340637	29.882546982189687		2.2214538319386445	30.127053480208392	2.253087492734437	30.37405752241435
2.2260487009190575	29.904398706811346	29.883676127749737		2.2219819728508705	30.12829211872331	2.2531654252939806	30.377407489795356
2.2261517006790696	29.90473547302379	29.884347715032007		2.222471391565062	30.128643632216402	2.253864816503046	30.380438641801447
2.226196088512812	29.907061581344927	29.88483072518028		2.222528739343633	30.129472764549213	2.254034286259988	30.384037165502054
2.2266118129039407	29.909083013481247	29.886367792576827		2.222578298970816	30.12951071245828	2.25432775655144	30.384544279667445
2.226660983638803	29.91300713432431	29.888790970285235		2.222655912792267	30.129597984676842	2.2558967665301224	30.395247685391453
2.2266735706148926	29.91343255767276	29.889295714429185		2.222670074337067	30.134480632807637	2.256455482701555	30.395635774143845
2.2269578216069394	29.914762003607816	29.890397890134135		2.2229195445689265	30.13602750599254	2.257639944540842	30.400484121989276
2.2272201888154877	29.915564099742745	29.890401364396745		2.2232287366177452	30.139861813537053	2.257832012694574	30.401443402330642
2.2277662318285136	29.915931746526876	29.89171732381174		2.2232423768291767	30.143067255747333	2.2585202263466675	30.41830293089185
2.2278581796149037	29.918024160811804	29.892058704339053		2.2232772229234303	30.144407830226765	2.2594694446363057	30.418535037371857
2.227889475410825	29.922137026453324	29.892692674561005		2.223537867130431	30.144575515921055	2.2596089890669084	30.42518914517111
2.228006153367064	29.923919859361124	29.893303985769144		2.2235607615469206	30.14505926399091	2.259886806983613	30.4266459032955
2.2281334606685053	29.924475343380585	29.894943502653298		2.2237275971911976	30.1452169338172	2.260468157833083	30.43033463815308
2.2282791893848644	29.925142625899777	29.89570012597324		2.2245853498317145	30.149577774027357	2.260468157833084	30.442536154302047
2.228633224487359	29.92545151732117	29.895760112638484		2.2247046731985325	30.1543496626618	2.2606279903848936	30.443329163196694
	29.92646402548769	29.89586342222298		2.224794710053552	30.155120890055848	2.2608100005202103	30.447297744359915
	29.93062656511736	29.896075572535093		2.2256095440092682	30.156238146149764	2.2609569524523914	30.449511231537972
	29.932842807515506	29.898603276072066		2.225680701598222	30.157898092813568	2.2616963302151087	30.46145767927841
	29.932994546542076	29.90109736997736		2.2259007601774012	30.16096813900657	2.261858393036587	30.461490342879053
	29.933743153659613	29.90873975709784		2.2259709290577656	30.161365649612485	2.262496571310794	30.462054295757344
	29.934974970744133	29.90875527944844		2.2261513709613645	30.16219925973538	2.264328185574243	30.46586724661234
	29.936908544932727	29.913221649124186		2.2261574248296205	30.16424855284972	2.264373756754145	30.468148610170964
	29.937844330620653	29.917260662590298		2.226660983638803	30.165629169249613	2.2644930158009826	30.474886605499428
	29.93837537981337	29.917430310255252		2.226737581280293	30.16647074876506	2.2645938168820035	30.479216069540293
	29.938654901474177	29.917472151758464		2.227089889430432	30.169708394753478	2.264960487637218	30.48233620501917
	29.940719363268737	29.918150931637314		2.227108383351997	30.1737660579032	2.2654902778599992	30.48268192450494
	29.94202801929157	29.91945237139048		2.2271871782263615	30.176386536376842	2.265663421160471	30.4828968959089
	29.942062670324006	29.920855662650315		2.2272201888154877	30.182081992728406	2.2657241086564306	30.4839314467457
	29.94211333523413	29.92145080609287		2.227654746343717	30.18359637328904	2.265831484718513	30.484756855551808
	29.942450568995643	29.92311509051117		2.2276579051576357	30.18589177054476	2.266440501340573	30.485486801204857
	29.943999894674675	29.92544363196864		2.2279099889925758	30.189608492349013	2.2675187068046445	30.491144720096514
	29.946066030326342	29.926460845375637		2.2280517618762588	30.189832220817134	2.2675363561956465	30.493055390613495
	29.951683028811125	29.930867218633338		2.228696698818988	30.189834395029923	2.2675867916851975	30.49325501964841
	29.9523130677768	29.932922852779708		2.228783059359491	30.190428972116845	2.267759361558002	30.498392553211485
	29.952507702455193	29.93356635513465		2.2288099209655945	30.191088014236342	2.2679285099272346	30.499826671770236
	29.95270748251869	29.93438558484003		2.2294114492672	30.19160596297483	2.267942318433041	30.50307817818788
	29.952789868021902	29.93438558484003		2.2298599149159894	30.19199727538828	2.2682606928072193	30.505429219655618
	29.956841936065608	29.93501968276582		2.230001426751282	30.19253533534384	2.2684857411534898	30.50833826926984
	29.95903064777421	29.936074422817345		2.2304739163689318	30.192641873043407	2.2691236629532443	30.51119837767456
	29.959990600421442	29.93715500808983		2.2305205206908254	30.193800964818106	2.26926926049377	30.514471380936904
	29.961387290589297	29.937368075983272		2.2307854617531904	30.196750104242923	2.2699341441522405	30.518509136243445
	29.963544737782605	29.93749013486559		2.23094551946289	30.196858697333262	2.2704723728718497	30.522432932460887
	29.96665920190758	29.941801284668443		2.2310156026867105	30.197988209974767	2.2711398962307907	30.523691617584802
	29.971291477976383	29.94308788650233		2.231548675566966	30.198234942568064	2.2718085939733497	30.52724008796781
	29.97201780138037	29.943842484562218		2.2316901219558902	30.198745797768296	2.2727446008352463	30.528438419742145
	29.9736499211464	29.94557342800559		2.232338058153606	30.19893736265851	2.274196346711464	30.530577917004322
	29.974852493862173	29.94720729552762		2.2323445415506784	30.200994368874483	2.274509119097164	30.531210435703066
	29.977146087254084	29.947596950540973		2.232460785140331	30.20284242126654	2.2746979971200574	30.5332853466357
	29.98845824561378	29.947678573098905		2.2326406695614005	30.204789025264056	2.2755850789356042	30.53442638493566
	29.99198825990319	29.949877720282696		2.232662997876769	30.20552649632719	2.2785060379252458	30.53638372062785
	29.99362198026074	29.950919188325475		2.233470516567035	30.205870470522353	2.2797113564454796	30.54117899239193
	29.994108346812894	29.95463310236109		2.2339016715832347	30.20955964666904	2.279980747996065	30.5441227144224
	29.994783158220912	29.955261753604045		2.234213455452438	30.20978235006215	2.281037938499561	30.546954406871652
	29.995610461635792	29.955896599913967		2.2345415089876637	30.210811798698636	2.281163386182051	30.5483925679834
	29.99584490415485	29.95777813745313		2.234716922485673	30.212727808662443	2.2839034421586675	30.549020862525595
	29.99684267446741	29.957910031408883		2.234956955711665	30.21391207677048	2.2844098504233745	30.55633166587201
	29.997305094152857	29.958914819331415		2.235164799956665	30.21640730140387	2.284766496079205	30.55683999874548
	29.99765384281989	29.9596941216102		2.235330805876586	30.216618359391934	2.284787758645631	30.56241569704946
	29.997916719255585	29.960852778521215		2.23541497901733	30.216758967265438	2.285355804742923	30.563691291474537
	29.999992384048046	29.96581543825385		2.235448118238146	30.217289929814513	2.2868844882844144	30.565942482083074
		29.96737813750014		2.2358662474935853	30.21736381012597	2.28727258454905	30.569256685846145
		29.96841404442228		2.236136486093301	30.219687197352513	2.2878736873183745	30.571100697509006
		29.96933478843185		2.2361412420135967	30.220259915562945	2.2894507806873814	30.582410921956996
		29.96946418609362		2.2366836279202933	30.228987369318503		30.58929347471372
		29.969795264586182		2.236808798537562	30.233778318920958		30.59108943813341
		29.969871865528646		2.2369392997669717	30.235377719923285		30.591930320402483
		29.96989948197972		2.2369392997669717	30.238495760225955		30.594439985359205
		29.97305424109807		2.23716604087216	30.238702276531715		30.594925123583153
		29.973532213204674		2.2371740926563506	30.24515455577854		30.597510019063222
		29.973720859579757		2.2371789475066457	30.245949307657412		30.599582366172765
		29.974688185033777		2.2372635912041776	30.247220160686194		30.603004497346607
		29.974693042041395		2.2373249077187083	30.247372605810497		30.606133514301337
		29.974766512401946		2.2377127034583193	30.25057971805612		30.61031275968446
		29.974894464186296		2.238062022370717	30.25205514280193		30.61257091393522
		29.975348927598443		2.2382079135468222	30.257156813699083		30.619534311525186
		29.97811101676355		2.2383451972395694	30.259399983439554		30.621316072653876
		29.98022261843217		2.2385435694975606	30.259795981442917		30.626025845961344
		29.980321838850486		2.238716111328272	30.259900348005306		30.626531080004284
		29.983314328804564		2.2391319229283324	30.26152577360292		30.627203952582338
		29.9834154880792			30.264767871767965		30.627632037844503
		29.984971954014313			30.26557593114357		30.62817921602786
		29.985325677374743			30.267013647765154		30.6290623410723
		29.986032042783265			30.268244682156976		30.630119257550568
		29.98842018963981			30.26865924979364		30.632043878623
		29.99008481748775			30.274083323501088		30.634948621872425
		29.99165222991604			30.274776502424473		30.63512393362985
		29.991907335674455			30.274956361706593		30.635890563306347
		29.992125506709556			30.276115884383547		30.636662414796575
		29.994688460899994			30.276952084929686		30.64454420433583
