0.8_0.01_x10	0.3_0.01_x10	0.9_0.001_x10	0.7_0.01_x10	0.4_0.01_x10	0.9_0.01_x10	0.9_0.01_x40	0.9_0.01_x5	0.9_0.01_x20	0.6_0.01_x10	0.9_0.01_x3	0.5_0.01_x10
29.60989430424464	29.60974176052951	29.60636754783748	29.624681655728416	29.630705551241917	29.613093570496684	29.68298725202632	29.622561449073917	29.643488258886805	29.568288748107648	29.546511461605146	29.605275049955296
29.613536706255022	29.612064984656197	29.611314200635757	29.644896035574	29.636365750483122	29.627816786482285	29.69160060092307	29.64020479050768	29.64680601524457	29.59124675956575	29.557901560328396	29.605422457520323
29.61698760808523	29.625988606874316	29.62044047299154	29.646854263546587	29.643922646417447	29.64751527182653	29.693159793097017	29.65993594232453	29.65167757141697	29.604909154958115	29.55848557243891	29.608681534963715
29.633983552258442	29.628384765321417	29.672448134331567	29.656709034688692	29.64422631157189	29.65506549032288	29.708501430959526	29.660888417591465	29.6617409332772	29.605916265213537	29.570114618043117	29.61198640502488
29.643445561376723	29.64298018997122	29.676682628123686	29.657029500578062	29.694598220511775	29.70518735773331	29.72309510168664	29.671181054314943	29.676900175879872	29.650812729758865	29.588838767500228	29.64986611067208
29.645499848464894	29.64901335102064	29.67796968332125	29.661965040913383	29.699657514625766	29.712602396478133	29.73175462393295	29.675416650668687	29.681171673961707	29.651290199234605	29.601206260790317	29.650812729758865
29.648677549075895	29.664306244058224	29.679447283530152	29.67635326949917	29.70494496519131	29.718121693320775	29.750570118443434	29.6805313858182	29.681857474815843	29.667246803554843	29.63636575048313	29.653233095238907
29.66186692951061	29.666388197887958	29.685466732898306	29.678405797789125	29.715166411040183	29.730017563951062	29.75404934653462	29.69139733689911	29.68190484076665	29.671289411776062	29.638737801499044	29.657780043940317
29.68444755954324	29.687344654667264	29.686736019615537	29.683648366093923	29.71540559425842	29.731542853728733	29.763185531988917	29.700446523217394	29.691133378448956	29.68703901114252	29.647162836079563	29.670848456951916
29.689346998137406	29.69073565194947	29.695208052039064	29.68966799982616	29.71731301407357	29.734359571440294	29.76716176001566	29.7262390509032	29.72906544384004	29.696185328565612	29.64945700913732	29.68685836719401
29.693802311695194	29.693913625122896	29.701859659874124	29.701670822152725	29.717525169220128	29.74241401553657	29.76850218491503	29.73651847468986	29.749522280794004	29.706206552645288	29.663949845586025	29.701918634200023
29.695343511368534	29.69763347772701	29.705088130518927	29.71396320288963	29.725476458444245	29.7441909181523	29.771737510897662	29.743382985055394	29.750082361222724	29.72275528620367	29.66834565758737	29.713819047226437
29.701999215184223	29.700344140691616	29.708998490387398	29.7192053749078	29.73129297606467	29.751777352666902	29.78343045211716	29.744764203509835	29.755098255983963	29.728663789561125	29.674026592737455	29.71498802498802
29.717210818221567	29.71313388345662	29.71009343254023	29.719393125819607	29.73351145459177	29.75210166461724	29.78500275483345	29.745348735057036	29.765433793297888	29.72931390744115	29.68150379081988	29.73038486289108
29.722131867108445	29.714240023208273	29.710412687539794	29.72373450011228	29.75114001613271	29.755328434661823	29.790322439892538	29.748311819558907	29.78721637961846	29.73835601258296	29.68474990037907	29.736340379935832
29.725802092204713	29.72441092949368	29.714686050688893	29.737865145419754	29.762054496714843	29.75649683480794	29.809632244711928	29.7510482174722	29.793557134596416	29.739912516056012	29.693012497818593	29.74159871991415
29.732910938872884	29.738099519619347	29.722934157883508	29.738562234088768	29.768623196154095	29.77285789682945	29.81205830195472	29.760964728841106	29.794953532138898	29.743028582801713	29.700798745558398	29.745930377242
29.750727365576864	29.743272952506636	29.732541338460436	29.748613380877522	29.773609278423137	29.785274167733867	29.823040297872847	29.766896026652656	29.80065034701049	29.74798911766	29.70508613699988	29.74945693254479
29.759364651077888	29.761272263491797	29.74119022568233	29.755098255983963	29.778225772547653	29.787949188422118	29.83619319464594	29.777345763706858	29.81002053387928	29.771358250587273	29.70662548128146	29.75404251983696
29.762609325544545	29.761800294253025	29.742554170398183	29.756094385818436	29.781026791217652	29.788382244683927	29.843257019908577	29.78110933396216	29.810687114755595	29.775090572686466	29.713819047226437	29.767478396088674
29.772849569081213	29.763368176082583	29.748611489145862	29.777419778556062	29.7862627073644	29.795555237698032	29.84338735156497	29.788169536818856	29.8108126634285	29.780963383927855	29.713879832251074	29.770156833483433
29.780205464437216	29.76978266899244	29.755078915419148	29.78906119308708	29.794932293767246	29.804360185662766	29.85281928624967	29.793730835959867	29.82038846045951	29.78228226881233	29.715280831595283	29.772722744515118
29.78481241125902	29.770647633766163	29.75526880121277	29.799334988774735	29.8106871147556	29.80576803290175	29.857591363284328	29.797963730678156	29.83572790899436	29.78266227373036	29.719836426593254	29.773263046232778
29.79136120483823	29.773229334102112	29.772918020107948	29.80198111870309	29.8144991733002	29.8073419271751	29.887297011030764	29.81145233925468	29.83689287185113	29.78641294949311	29.73984121595366	29.774594267289885
29.792303841040564	29.778844168418555	29.774120638769137	29.805311606600412	29.8179772397871	29.80911792630771	29.889493643861183	29.811580814578903	29.83719033166315	29.794034967180945	29.745680760967943	29.775109468492854
29.793103435720912	29.79245055743568	29.794375935683384	29.80838781920482	29.82226242049409	29.814015602282353	29.893282815741888	29.830475650693657	29.841025512130333	29.798896999783715	29.763760431983318	29.776247855404392
29.793248904948495	29.79544039559219	29.799556471532874	29.812797329495854	29.825854604183316	29.82566033765156	29.904322560281145	29.83274055806249	29.845515045689204	29.80091620872912	29.76771106369532	29.776601615006985
29.794817430823187	29.808620971568065	29.818704801238475	29.814678083183463	29.830581570799243	29.8257233508659	29.904869054390293	29.835147475807304	29.85991812034829	29.80608712346771	29.772044595506692	29.787171500778957
29.794842496174414	29.814081567600592	29.822286572625753	29.828118171843126	29.849772921703593	29.826127347305068	29.915813128285983	29.836137422450278	29.861708524200765	29.81031215277662	29.77643424285057	29.793068344576273
29.796523094324307	29.81872794749906	29.82763919157394	29.829747716209592	29.858501715913043	29.8329850008417	29.92483364616039	29.84724258277126	29.871373595696415	29.81205830195472	29.777155793069667	29.79774376227198
29.79825861227919	29.819130692608326	29.837374206661405	29.83027876463384	29.8588111720514	29.84056681914281	29.92488085948449	29.853117089170656	29.871836083648798	29.813818477171733	29.79025310563037	29.801645550308795
29.80467469395811	29.843262812911707	29.84926488813259	29.836360637580196	29.860434677095974	29.841020477916	29.925813169792274	29.858514907296684	29.875474425243684	29.81840965416739	29.79059160838576	29.804210676085663
29.810812663428493	29.845515045689204	29.850803529229687	29.8401959077382	29.865338219618227	29.841577457494434	29.92770922279409	29.87074855016622	29.880423577515486	29.82245989788128	29.803539321525605	29.81382003262648
29.81307514267764	29.847172635159644	29.875077186200024	29.840826946634124	29.875733683738726	29.850275850794418	29.92784887208863	29.871422204258295	29.88201671521997	29.844543213776607	29.820275934582405	29.820130625145868
29.814290790418287	29.849397860051372	29.877924947387015	29.84584394015397	29.878796992201778	29.859861602241434	29.928706507569654	29.881606483251826	29.884148333362795	29.84705897634842	29.824000390714417	29.830802943703482
29.816590777115753	29.854706511531596	29.883930334701844	29.857078468175093	29.883688677576487	29.86121665543417	29.93232637710009	29.881702196581923	29.88879955826515	29.847828529915976	29.82483946805584	29.842199937597172
29.81760145047993	29.85987403273361	29.888397580511473	29.860797826744783	29.886091145821844	29.862088220427733	29.932583276963783	29.903749987626583	29.890324687738865	29.858974176444843	29.8277684021578	29.844743464375338
29.823884201341457	29.863737902059803	29.8885162912163	29.864874058677845	29.886539018366978	29.865907324893016	29.933027794122175	29.905552492133904	29.891066539390064	29.86179276633652	29.830667203869975	29.84574064030696
29.827695301026548	29.86486679114636	29.893517374372617	29.86516810859385	29.890835441270305	29.866578808825942	29.9380642296606	29.907905482227058	29.891306751415584	29.869106867351295	29.839774997882525	29.848797173612297
29.83667147507678	29.866513294993638	29.89641920154677	29.87057494132025	29.89430738712867	29.868604497314053	29.949332848819985	29.911818915698596	29.901825641611488	29.86971252669864	29.843142661933648	29.85425345156895
29.843257019908577	29.86811283704703	29.89702739374378	29.877330196733237	29.899398785995977	29.870482506244254	29.949865402507918	29.916447017951214	29.90452839489699	29.88255532155123	29.84593406467188	29.854587277412758
29.851134976642474	29.879370769373978	29.8976899089414	29.881454071566708	29.905291348745713	29.873538327799636	29.950625895636865	29.91732332203215	29.905327640320255	29.88424100955889	29.847080905730312	29.87468874200087
29.853496760538373	29.883617138384864	29.9034715859508	29.88421975126074	29.907540034414	29.8816087803603	29.95174174161775	29.919520116243255	29.91017912346381	29.88514585219422	29.847940089041177	29.878051475465767
29.85672722188212	29.889772918769577	29.911308366445393	29.889873507777466	29.915040876327346	29.884594882633166	29.95922137010236	29.923647735753043	29.910179123463802	29.88676040048783	29.851327759442324	29.881112301084173
29.85859966837279	29.904420951617006	29.915627047667922	29.898962780701925	29.919572978607004	29.89018147358934	29.96078654794961	29.923669075284785	29.912211425773364	29.889597237969934	29.853533147581665	29.881549993255653
29.86090807905197	29.9153672231596	29.918023629205347	29.910941360235235	29.91985284359711	29.890357120830842	29.971795228531334	29.923752832117472	29.917883247363076	29.895299681087735	29.862739512527856	29.892054942107563
29.863322955429524	29.915480587818173	29.922388157823878	29.91668241837192	29.928651357875246	29.894843100945558	29.972825757361214	29.924276849302903	29.924787420986693	29.908490155541493	29.87508065089741	29.89878195089462
29.88058550845432	29.916176951952867	29.929482687650594	29.92951215879838	29.934974970744133	29.896230808402805	29.981329464472523	29.924622315060972	29.926952111825077	29.914589089395438	29.875750919506793	29.902010528375833
29.88120677699297	29.918127741538445	29.934413327988672	29.934858136938423	29.936717347358858	29.89746987146784	29.999359780881164	29.930407656406974	29.930695841496885	29.915480587818173	29.880771837882953	29.905547981646887
29.889691782799602	29.918242604318294	29.936759373507726	29.937411128361095	29.939787964991915	29.898404503508463	30.000036245812975	29.931136478467685	29.93297193595091	29.92520915046996	29.882546982189687	29.915792260158383
29.889739231661267	29.919878782877092	29.950730845931666	29.938588461994946	29.946660931532286	29.908532616434883	30.001851387681473	29.933607213150083	29.933388270592154	29.930171212650613	29.8860517044947	29.92364518491696
29.901183808863554	29.923004738013812	29.95375910601487	29.939735791508966	29.950264374633697	29.90866697568177	30.009945544940635	29.946455113414306	29.934899013086316	29.934481717643486	29.886322873335594	29.925165348663974
29.908407939894598	29.934218655683537	29.961918463177188	29.943328904912498	29.952217639095085	29.911869929571434	30.01096700040697	29.953317964320902	29.937271487099043	29.935119069312645	29.886944296146392	29.93065100626509
29.912170392406683	29.941450318300404	29.965617670934634	29.949650881328743	29.952547007911694	29.91293514575234	30.014848872332447	29.95506960993322	29.948819911150306	29.938540744827993	29.89037915699169	29.934488962473882
29.9123427566033	29.943273632265537	29.96806955635656	29.959577224287685	29.967700003991972	29.91963963406094	30.02007847570279	29.955553216188665	29.950026116280085	29.94196909820797	29.895908101101128	29.93611208565612
29.9146166503554	29.946097037357244	29.968793209583122	29.961563084282258	29.970472409152567	29.92160443225315	30.024707379376185	29.96654739121519	29.95173588595628	29.947885253003488	29.90051744852272	29.9364147202425
29.92248094655604	29.950133883801474	29.97290313376838	29.962744593807106	29.971411683687556	29.923647735753043	30.02497803996973	29.96668265992161	29.95378152362814	29.963476317565302	29.9178119926214	29.93699702737772
29.928333723773942	29.953818044314893	29.978970016715195	29.964587091141812	29.971990852759248	29.924792315164993	30.027798658543833	29.96794668597747	29.960823524559096	29.969447650621607	29.922644666567283	29.94079283601772
29.93827434108148	29.954707578236327	29.979445003747895	29.977353926487883	29.97223692543951	29.924947727461674	30.034066997820783	29.97195457953996	29.962076933827994	29.96995916002825	29.931441827252378	29.94933023018234
29.93837537981337	29.962126291154817	29.98062020985342	29.979871357135234	29.980035759248473	29.938842054740025	30.034224214690862	29.974894464186296	29.981568854539464	29.972068092737757	29.935027280914486	29.964697159344745
29.93914297465102	29.963455732435367	29.991359889749646	29.98412227749631	29.98057338993764	29.943530971424277	30.034933524895756	29.987204344425443	29.986512001036363	29.97915494097127	29.936831805267246	29.965633647507417
29.941742014157562	29.97200362721404	29.99618383309551	29.99228201061738	29.98116883607663	29.948658538396426	30.03977693058335	29.987991705249865	29.987046255869693	29.98198440277526	29.941920716819393	29.96995865768096
29.96351635367022	29.985437212191723	29.997251316427487	29.99279918962035	29.98221404248287	29.95710929361008	30.04808647671031	29.99983510101509	29.991474884067745	29.98366732073292	29.944852605451437	29.97023884184983
29.964059348214803	29.987508826149202	29.998105311838174	29.993116929407634	29.983573858294925	29.959494232940568	30.052934580166667	30.004186753255787	29.99160333102974	29.98953281061072	29.954552522572115	29.98316592681452
29.969334130183185	29.99122084635828	30.003687730114702	29.99555886535976	29.986926308369306	29.95971401171683	30.054421547440423	30.007606477100154	29.992387587538385	30.000244146999748	29.95653347656237	29.984125463862398
29.977901567686914	29.993449871099447	30.00869792385375	29.99576667237815	29.9937324784786	29.97674183766526	30.058519750803733	30.009443589720767	29.99308843135807	30.00078570078464	29.95742235092136	29.984464670211
29.979229878459705	29.993898410405695	30.02115922825642	29.99612674504664	29.99705612858366	29.988269529949477	30.064869374875915	30.011545951512588	29.993339895590722	30.0041007229892	29.957514885259723	29.98576562510977
29.98763852345559	29.994914336407025	30.02235117399379	30.006835259492235	29.99909183134099	29.98869104150465	30.065409789340514	30.01847847098272	29.999718655153668	30.00571957398418	29.96175217786668	29.992311441059954
29.98813150525663	29.998203470626727	30.02784306715732	30.00716068019347	29.999261166923354	29.98980826047607	30.066196463061807	30.021228018913718	30.00075939813221	30.010061830288706	29.967828780683824	29.992610429419468
29.99310004048334	30.009418841844465	30.028483285402586	30.011006971574567	30.001440988205076	29.992645031888195	30.068302650556525	30.0256268723588	30.009024537747184	30.01284578779919	29.97029923946594	29.994180790510804
29.995061159771627	30.013944376857413	30.03063176460235	30.014956432745677	30.00558931169936	29.993313677623444	30.0695493565772	30.03004869556199	30.0103060473717	30.013158973454612	29.977596332604932	30.001147656035947
30.004419172458796	30.019860800051397	30.03260704932652	30.02692941863275	30.006041117634872	30.00001807221693	30.07357636263686	30.03389802870101	30.016569074082536	30.014348989064278	29.977824246854574	30.010353775256362
30.005812618793385	30.024487162534953	30.033532877061653	30.027046732949806	30.017472950104462	30.003680713043263	30.075085805800395	30.0389805912479	30.02286746650888	30.016064819975004	29.977909220389996	30.011703669726536
30.00758443169152	30.029501027423994	30.035599032410445	30.030338411121278	30.019280888711737	30.01392523406928	30.07515022103553	30.040064163510948	30.023349967482602	30.019066491047163	29.979447414869455	30.013202702835116
30.008367969893023	30.029759969730446	30.03769547898716	30.04117422429927	30.019993098240704	30.01617712100672	30.07664287894591	30.04912554111151	30.024157057129166	30.01947662781696	29.981857500928136	30.022794244153324
30.010529069573757	30.03217042827422	30.038896274544545	30.046245703412886	30.022921575647956	30.019549403489854	30.079812466449404	30.05793769585633	30.026470279908438	30.02715497529539	29.9821336215195	30.0396884132933
30.01601135207592	30.037238110136073	30.04190419752649	30.05210735122788	30.025453225110958	30.025008300240046	30.081675739836577	30.058541962757705	30.032275991745134	30.028586608073695	29.982969692104025	30.039953218882026
30.024795343870046	30.047320120863628	30.054153608534328	30.052514031851537	30.02697995558398	30.026031326924517	30.084023950416984	30.0655026471555	30.033403503061724	30.03858406616462	30.001699959066023	30.04139374474729
30.026026671960523	30.047577045245433	30.054528739092756	30.05298404064447	30.028328343035653	30.02650542340473	30.088727798521116	30.069057454212057	30.03582512233403	30.038744471211828	30.009057025003585	30.043434621408377
30.0400501076684	30.0528693081929	30.05693538715378	30.05477593136976	30.028529097292484	30.028154636817128	30.09040371798292	30.0721677414806	30.045465936184574	30.03899570716091	30.02115219253014	30.04385926636551
30.040310764449853	30.05661619721188	30.060102929619443	30.057354784620863	30.047006005892367	30.03815591309553	30.103271051907793	30.075845574387724	30.050894375787394	30.03913547572347	30.02279034473827	30.043965582777922
30.040564776602565	30.057737524553065	30.067460535832573	30.063247957031447	30.05176437527913	30.040463928087195	30.110298872140238	30.07670860190875	30.057646900955664	30.039608834490085	30.025108671225865	30.046806067764862
30.04327662913354	30.06487731527539	30.07041284296021	30.06930858341821	30.05992863009479	30.041915282296422	30.119715270407042	30.079041161296047	30.06007909489882	30.04202447481613	30.02555413436883	30.047373191557092
30.04391364543678	30.066621978514988	30.07121447737311	30.070491508438785	30.06048823785833	30.05101779589534	30.121378251431622	30.084030113255125	30.060747228619427	30.04312776743896	30.029879165888325	30.05017385589678
30.04452928341221	30.069340928647847	30.07142311402108	30.07073443989371	30.062664143861856	30.052905558988122	30.123422264740388	30.084976015131538	30.061196660451852	30.045409440999222	30.032167325859845	30.05101779589534
30.047198212277372	30.070239665015993	30.074106972942168	30.071548301077105	30.064434644971353	30.054370828472262	30.12432326067197	30.08854369176734	30.067671357122236	30.048264230215338	30.032602866669603	30.052134572581373
30.05015097544285	30.0713057420217	30.075637102684663	30.08074909172739	30.06461263556684	30.054664667235507	30.12699360522344	30.088848871310034	30.074784528416473	30.050557908926706	30.033282264763713	30.053997145138204
30.052324839124935	30.077262302437255	30.079306832180798	30.08691303129622	30.06887025004508	30.056257685472797	30.133060279451815	30.09203944260807	30.074823162620895	30.056416173589362	30.037716725769812	30.05572464806374
30.052416076023505	30.085717551296547	30.086228222069547	30.093965705964717	30.069891676521255	30.057502845956485	30.136134821360475	30.092092571968358	30.08126665442097	30.062614525909854	30.03917863186317	30.061488008386732
30.055687953852303	30.086074811166263	30.088893954146357	30.09685333934151	30.073049381931188	30.060689778338123	30.137229994163985	30.09397250522766	30.089635132714513	30.062871654535286	30.040089055764142	30.072064484910342
30.05649548468696	30.098258957523285	30.08912030871854	30.096893052157196	30.073609266485192	30.061302682767472	30.14247107963274	30.095989615803497	30.091358609132495	30.06488871799293	30.040808251408354	30.07234962832238
30.05759244215931	30.101935125903747	30.090241839364165	30.09779167808005	30.074851532777316	30.062035700811386	30.143170484905536	30.0975680410993	30.091953842530504	30.066593759115086	30.041291493499365	30.07338691697408
30.05915906854664	30.10373798685231	30.090831151055177	30.099459439169003	30.07574873344747	30.062115186829335	30.14873821792165	30.10192450034079	30.10086953876047	30.067100095075418	30.0424653577517	30.073869379768183
30.06117049452049	30.104932632839116	30.094407454117885	30.101935196359054	30.076585141584445	30.065468003807002	30.151501857158475	30.10295986395095	30.104162293870154	30.07250666269178	30.050426431774238	30.074077229248218
30.066369988112367	30.12104207078194	30.097703399995556	30.107664586573204	30.08239135453728	30.065996323628006	30.154574251574694	30.103788250325806	30.10734689218187	30.074944119063414	30.05143375381815	30.076714578115208
30.0674370336256	30.121512017509787	30.100377579164704	30.110304947846775	30.08673388919256	30.06756676067123	30.158444196271038	30.104780779042656	30.112846519444844	30.080311973538908	30.05330430769324	30.077154801403445
30.07303661826238	30.125335495419698	30.103305191201642	30.11819203755384	30.087701191654318	30.068673923658906	30.16078094990255	30.107450146960996	30.11800462626524	30.089021877554362	30.054017806195517	30.078454535686248
30.07334915119951	30.13069612517931	30.106094852705876	30.119472793827864	30.093838929380563	30.06918028330216	30.165645381264863	30.11030190185179	30.118843804203998	30.089842567891182	30.056463424990074	30.079158094425356
30.076229397821933	30.13290808440826	30.107701765744626	30.120396439739967	30.096205429716242	30.07048838872847	30.177376273157876	30.11472473066864	30.121277810146434	30.098039951390202	30.056872342491168	30.08103307018122
30.07914977496455	30.13383820686242	30.110703749161306	30.121815531421646	30.0990742491424	30.07504508451976	30.185558208944506	30.11679719227964	30.123477915727282	30.102959863950943	30.05994023820125	30.08156913798623
30.081634087709723	30.139751589646195	30.111400676846156	30.126581052619013	30.103300578156507	30.07602740716913	30.19103554285084	30.120061698321347	30.12616363686088	30.104786209799112	30.060128413410997	30.082118627455547
30.082590455531868	30.14445457140238	30.113162407601124	30.129099630430677	30.104994408045194	30.078453203229312	30.192585542197897	30.125396300743517	30.13271107820521	30.107306495239122	30.0601681407243	30.08626565891173
30.082841981020454	30.14936904752252	30.113783091874215	30.130375962388413	30.10874944503547	30.08455778844002	30.192674429757655	30.131762330805874	30.134887368050165	30.1092552708464	30.063245396608856	30.087492513191982
30.083721902027936	30.15680997508459	30.118884492221973	30.143199854029675	30.10926062504649	30.08506509174129	30.19426242147934	30.13314449615733	30.13500315743337	30.111501760489368	30.064058180489546	30.08759335862711
30.084588413617162	30.164931527467353	30.120224179057647	30.1497581080454	30.11447176855547	30.08567963710502	30.198784628916034	30.137823584288387	30.13560763250677	30.113767067955056	30.06871887353454	30.09551109952354
30.08497239342346	30.16553462171273	30.128089510973247	30.153411962888995	30.117054174984492	30.08731176789524	30.20027126104012	30.13817770111715	30.138136514757946	30.119814140604195	30.07440145605205	30.096557058926305
30.085279610534222	30.16961089283387	30.13471586193233	30.15464697983573	30.11903960833786	30.090567433127283	30.200409975188542	30.139859565265407	30.140550525503844	30.125215277680688	30.08048177530336	30.097173861751184
30.08830295976818	30.169892844481147	30.13945364266314	30.16624918185685	30.11935472397522	30.090940818740446	30.201198934407657	30.14003783081827	30.142622605155495	30.125691702769267	30.081806769045098	30.09923318679779
30.090195159755275	30.174637917994822	30.14085478076731	30.1717017171818	30.126627693869274	30.095631699076954	30.205330651268273	30.141934474760028	30.144847834534477	30.127140556945392	30.08416746133583	30.100409379106473
30.101124609644085	30.184746802587355	30.141337708846812	30.181833557725607	30.12769495889407	30.098750104738563	30.208169233567205	30.14334779475513	30.14853408496921	30.127968539893352	30.08898663863424	30.10605982454671
30.10637742922737	30.18847086415172	30.141893958098187	30.182187538022895	30.128641626625413	30.100523830111403	30.209179941526546	30.147321045823457	30.14949908496038	30.13854893190834	30.08924345962167	30.110013410156512
30.107341466191777	30.193477041333423	30.144948394127802	30.18621945803246	30.13039636916805	30.103196254849976	30.209189464081845	30.147531363041157	30.153895171928962	30.13913150682319	30.092612830833446	30.110436361509468
30.109872858374867	30.194359848059637	30.145763688748033	30.187599271901878	30.131135752067376	30.107369834784404	30.214349495048808	30.1485933746873	30.154023942467628	30.145886022430506	30.09712078474427	30.111161887057662
30.113531197758867	30.20575243355707	30.1459774244084	30.189157543947903	30.13273313228747	30.10791459810823	30.21901881134328	30.149009311022077	30.156304375853576	30.1505431868117	30.099404399810773	30.119413152061462
30.12024278247959	30.20902097097051	30.14929715940678	30.195287212236032	30.137187101239522	30.11256106841315	30.226825096299486	30.150302587196013	30.16032195977843	30.152670141998975	30.109461863830738	30.124044783287964
30.121754787513055	30.209454819750057	30.1503316570815	30.199589225541207	30.138858156922637	30.116033117273396	30.227484472513034	30.15096705850013	30.161310624286735	30.157644400324866	30.11656590595968	30.125587986151743
30.123523057762146	30.209601256353796	30.155622802800252	30.200342429221653	30.14233640467304	30.116431436773283	30.228486153115632	30.15681582563636	30.16144679034631	30.15812419850084	30.118623582115045	30.12722949631123
30.126707312793805	30.213217242271178	30.157547003201916	30.212916033772398	30.143235323175126	30.12155384552744	30.228519592076786	30.162783256405675	30.16163435500534	30.162101900691944	30.119860173760628	30.127596839923683
30.13058497322844	30.21527818006	30.158958197627534	30.21508550634368	30.144178938445318	30.12601810017186	30.231837908431004	30.163105713556497	30.165495304428138	30.167075539829845	30.123068116166674	30.132711078205205
30.130896920017484	30.21885308918271	30.160712695288534	30.216952592172035	30.146027216658563	30.12652776040384	30.233113430348958	30.168052105907886	30.1664333628449	30.16768205778621	30.123965110698073	30.13480172922821
30.1334514245181	30.220822489349462	30.175013376569467	30.21840059245904	30.157555851316403	30.13602017304899	30.235206422256677	30.168525227334538	30.16983486546875	30.16902989190885	30.13246328844711	30.141160312094836
30.133796008892343	30.221996031110304	30.176151847600615	30.218643259103544	30.16600183287478	30.138326133998405	30.238126416093444	30.169304711997917	30.17153938424953	30.172356609669414	30.13336440111884	30.14756614644709
30.135804323491143	30.228013813524427	30.17848324157972	30.221398864008634	30.166586877665925	30.139323370461778	30.238127690815666	30.174304249832097	30.17344000862574	30.175237857483705	30.134498886627828	30.15472081870657
30.13703810014045	30.231842275250095	30.187837908071714	30.22179186651753	30.17240945442995	30.139861300013926	30.246587478697414	30.17450046261929	30.17456166849683	30.17530138188076	30.135826448560728	30.156569591871868
30.139550952798967	30.232120770207885	30.190103051348316	30.22292671271156	30.172534943691154	30.14379016838061	30.254327864825633	30.175903885152124	30.17813067483147	30.181483377623344	30.136266323917347	30.158581138346577
30.14087950404678	30.23262986615824	30.194582890034855	30.2244691040746	30.173200305670825	30.145129575899283	30.257298943069905	30.177455010720003	30.1785066767291	30.184313370346747	30.138567673608243	30.158656457703604
30.144325504770975	30.234090063041048	30.196107453810058	30.227005128527704	30.17806242299149	30.152805204034138	30.25942647509273	30.179311397202945	30.180256884690962	30.188476803662567	30.139046068292657	30.160886741391757
30.144895382782806	30.234106679393054	30.197608987277313	30.23005730981085	30.183851041588635	30.15620830121936	30.261609431100446	30.179755676888455	30.181665793486076	30.18850237194906	30.140072920187187	30.161145154999424
30.14735701759401	30.238391182001948	30.198375460257086	30.233525432577693	30.18643991196086	30.15775484937909	30.26216632133781	30.190891480484304	30.182799921715024	30.190837659749096	30.142897015241317	30.162603400854884
30.149015099912976	30.24204648425043	30.199363986168926	30.233615147798837	30.187601356550896	30.16036265792016	30.263972352607716	30.201832836754548	30.184331524970943	30.19535491729456	30.14470763839787	30.162853778939322
30.14995780904118	30.25041808765474	30.199462936366874	30.234275674497	30.1901693743577	30.163792495263703	30.278826461982156	30.20451385159613	30.185574652426403	30.197110303759175	30.146110282308367	30.165695086108933
30.152013775316277	30.251481183876244	30.199656079611223	30.237140160701763	30.191697901372567	30.165834845995036	30.280024100924603	30.207211411560735	30.18798496131018	30.198698946742624	30.147347475719563	30.171078459565614
30.152481615761445	30.25594373960964	30.204226500989527	30.237366785016533	30.192427988616714	30.165914983435506	30.282630473947044	30.208500414751107	30.18995677559263	30.20380519212594	30.15114518027596	30.172717953346957
