annealing
29.28243911194675
29.282531691960408
29.283891088223033
29.334220750668933
29.33589241021828
29.335984990231932
29.341988164202203
29.350764507211693
29.35376065658727
29.367006583748157
29.380271630207446
29.39929713118369
29.39932546244105
29.399930196239502
29.400022776253152
29.40132115887231
29.40431730824789
29.40798583556763
29.42130726020291
29.42130726020291
29.421399840216566
29.421399840216566
29.422666656465534
29.427403014186837
29.42876241044947
29.436086589561956
29.44254570348216
29.443905099744796
29.44460911817153
29.44463744942889
29.44974692263108
29.450843642247737
29.459874467338977
29.46072977862083
29.462230187407894
29.462258518665248
29.462841743997057
29.462921269264523
29.46328775886161
29.46512261297113
29.466294151170064
29.46779526558555
29.468555499742237
29.469672736328693
29.471141629191067
29.47220614777967
29.47332237862654
29.477438610268056
29.477533369412708
29.477561700670066
29.47810296048586
29.479330925598255
29.47949293454921
29.479557397101328
29.480708673716975
29.48126707008074
29.482497169302928
29.485576413321265
29.486744929430532
29.486843327781465
29.49007337028715
29.492259933814978
29.495743096463816
29.4975081029392
29.49865307585354
29.498992616596354
29.499944897117345
29.502840218979973
29.502840218979973
29.502874786748475
29.502874786748475
29.502932798993633
29.50293279899363
29.50322517693891
29.5034439955684
29.504292195256255
29.505573814381158
29.50603853117094
29.506638524257596
29.507616652801715
29.507788144939973
29.50902855297756
29.51005181578023
29.510387949240187
29.512528549668993
29.517590191900176
29.518881376680106
29.52146050009202
29.522724864317222
29.523962626949583
29.52408426057985
29.524145762350486
29.52700331250467
29.5282527633994
29.530542102760844
29.530634682774497
29.5329609604803
29.53339598291756
29.534478940819874
29.535226497549377
29.53748080531149
29.537540689609912
29.53948291540844
29.54618524391329
29.54727469942347
29.54771690147457
29.55235273733655
29.552399968545004
29.552609980109327
29.553362740062106
29.554941220738634
29.555276445736
29.557072270168362
29.559192565605006
29.559342261097648
29.559431171074174
29.559801779742955
29.560033642328854
29.56118736752375
29.562516256544264
29.566470028967377
29.568573816036057
29.57155591822088
29.573005122220255
29.573178150482235
29.574190472700668
29.57590394780396
29.5759716592829
29.576053643296596
29.577300649876157
29.578461088447852
29.581251318580936
29.582769978702316
29.583668641299532
29.58450653023273
29.585066269294643
29.589191043635452
29.59123136083994
29.592103356567495
29.59390449523867
29.59398203065956
29.593982339443798
29.596047922925393
29.59931089993986
29.600520600709846
29.601027829273566
29.601811650697222
29.602966432174945
29.60326080375975
29.60332307266758
29.60408497190061
29.60417917104145
29.604675970477253
29.6077872540562
29.607850697370058
29.60788565240713
29.608681534963715
29.60893001219076
29.609070179294324
29.609737103858304
29.609852335432635
29.61095610823875
29.6118480318639
29.611909972831672
29.612304904572543
29.613948273280293
29.614317961963994
29.61436718880072
29.61860295245172
29.619355282410766
29.62040861460809
29.62045201088797
29.620507012959017
29.62231610645521
29.62339676974995
29.62359981825722
29.625291309891033
29.625400238079038
29.625498636429974
29.62567296771926
29.62651129956157
29.62660993884903
29.6272657721655
29.628024139103655
29.628892407515778
29.62914061824551
29.629793964459232
29.630107694389544
29.630225206889776
29.632011754896844
29.632480685300163
29.63345013039451
29.63675666999149
29.637011527427372
29.63839878212931
29.638526375700916
29.640511699326385
29.641270066264546
29.643353621550432
29.64335476576829
29.644453034575655
29.64525768205773
29.647459845179984
29.64811765734608
29.650009613211097
29.651290199234605
29.651530948868714
29.65352707394196
29.65400853050874
29.654080429367692
29.6552408575305
29.657380116646834
29.658158815184244
29.65988096086054
29.659894109759158
29.66027052405743
29.660427960674355
29.660479516543248
29.661798170266454
29.662832665749573
29.66284753947465
29.663727082576806
29.66410293875024
29.665902893446695
29.667268307612
29.66729663886936
29.66880205148816
29.669219045921196
29.66925378481726
29.67052070047537
29.670597219483184
29.67118847054449
29.672044014950345
29.672117362585187
29.672138122482476
29.672211943293537
29.673663378262383
29.673869856695568
29.674930404597603
29.67506180060965
29.675310277836697
29.67553346250521
29.67628755770462
29.676389894161712
29.676453608395466
29.676763580682337
29.67775204085452
29.677881257798116
29.681171673961707
29.682342039090884
29.684481752406466
29.684550771894962
29.68458496548434
29.684991825151855
29.685803269553396
29.685870387867663
29.687237217724014
29.688469340899108
29.6908287977451
29.698326444923396
29.698408028426947
29.699949064823027
29.700080940840767
29.700930557367705
29.70171526806
29.70201743680122
29.7021450346012
29.70286806357287
29.703817935950937
29.70442219890733
29.70446554753623
29.704511902395463
29.7046615978881
29.70575890897502
29.705775798953027
29.706562346807786
29.706798795301047
29.708312310279098
29.708329212303383
29.70940191928333
29.709545565550556
29.71021208682368
29.71036652559144
29.711915625493226
29.711950364389295
29.71249650849065
29.713075240501905
29.71317363885284
29.71476958307159
29.715557343352707
29.715770958790173
29.71660393863462
29.716791061673465
29.716996645856185
29.71728560499683
29.71776449391463
29.717905726520343
29.71804075821708
29.718255756268725
29.71837418359427
29.71857135948259
29.718784175238508
29.71879127250284
29.718797523188726
29.718904962331322
29.718927798216445
29.719533915251816
29.719994444553198
29.720017230157247
29.720376146023437
29.720698896519462
29.72077987166977
29.721419506150042
29.72145404973972
29.721761572264455
29.722088379343973
29.72217496433543
29.722180467526993
29.72256763666713
29.722767485911
29.723086398029775
29.72368906016594
29.72409425022689
29.724426503789473
29.724964178214766
29.72539775692832
29.72551766684891
29.725529004965612
29.72564944600877
29.726867689504836
29.726979917139836
29.727507541749524
29.727951170278672
29.728345144600425
29.72876848623046
29.729211050238874
29.7295479891089
29.73093559666337
29.731151653681227
29.732039606482083
29.73234121345933
29.733463113000074
29.733800603717405
29.735591167610522
29.736934987326826
29.737851220717793
29.73787009959963
29.73797755514352
29.73841938517643
29.738487038298523
29.73870495651012
29.738774932126493
29.739103107357437
29.739447112637276
29.739936916862362
29.740097305875693
29.740169417325635
29.74081842440978
29.74089644715381
29.741901397526046
29.742116131549814
29.74213965274023
29.742467769116544
29.742496100373906
29.743293476503077
29.744136573193874
29.74418863710254
29.744586177458878
29.74460840777571
29.74467739942366
29.74545208309733
29.745680760967943
29.74592157094114
29.746174978628627
29.74737728803104
29.748898597661267
29.74961634095265
29.74965227266752
29.75049049400713
29.7505432535257
29.750925645243154
29.751078437831346
29.752963548927557
29.753566145949037
29.753874701915922
29.754581848977395
29.754673273873983
29.754682125317533
29.754853873238464
29.75515115912708
29.755173234583204
29.755355217227837
29.756258717111034
29.757249532662772
29.757312631262476
29.758082454454602
29.758951629449786
29.7603907494343
29.760767981979367
29.760997007226024
29.76150039516527
29.761656224467146
29.76304573591841
29.763262939292343
29.763906697282223
29.763932351845213
29.76397740262049
29.764412915972915
29.76449385931203
29.76476972277258
29.7649036793016
29.765069515989772
29.76712392510273
29.768130008015525
29.768171765302146
29.76838888286975
29.76850218491503
29.768951343868903
29.769170618308806
29.769188523190113
29.769245228874723
29.769417839146133
29.769677338453082
29.770283091368917
29.770415190124652
29.7720800559398
29.77226247452326
29.772386923312343
29.77365935533967
29.77514294057197
29.775231069837275
29.77557209259745
29.77634321744431
29.77764536452792
29.77781160968215
29.777940525131804
29.778111238091274
29.778198827836245
29.7792040520916
29.779822615716583
29.780610145532844
29.781076211626488
29.781176563377155
29.782139002967813
29.782457630007137
29.78280162068261
29.782901060278306
29.783918503871522
29.78601651227742
29.7860891293184
29.786211174575683
29.78648422503795
29.78701585791159
29.787126340728175
29.78740742437654
29.787525569149633
29.78815107810136
29.78824082033975
29.788342138765145
29.788386129630084
29.789701575416615
29.789791930997083
29.790230453966036
29.79043231098344
29.790775353650794
29.791264478162464
29.791415114309697
29.792236466361388
29.792655401842396
29.793082214122776
29.793110951543945
29.793694489797247
29.795889652340943
29.795933749103547
29.796139223767778
29.79636437885053
29.796983530377386
29.797004825753675
29.79706162328405
29.797164974974436
29.79748887008226
29.797536618420768
29.79817684262505
29.798262694018803
29.79925311392774
29.79928821418396
29.79950533259349
29.80005777265963
29.80129179396754
29.801675985541433
29.802233237418307
29.802311899903323
29.802344253814297
29.80272857500561
29.804191556925886
29.804486564445714
29.805153788879508
29.80523359412207
29.8053232834527
29.806287440368845
29.807680723739068
29.80787620323236
29.808496213634893
29.808994570747476
29.809126656559062
29.8099989491649
29.81024679576335
29.810615623978542
29.810743667147378
29.811180553788564
29.811456575970073
29.8115808145789
29.811695705382885
29.811758109326647
29.812931184797797
29.81332152418879
29.81362491696339
29.8142558832927
29.814339464492782
29.815199360218784
