greedyhill_gsa_True	annealing_gsa_False	greedyhill_gsa_False	annealing_gsa_True	steepesthill_gsa_False	steepesthill_gsa_True
29.573862328882704	29.711616322924108	29.71337079425092	29.662396752099333	30.023347618251393	29.657637730541268
29.578461088447852	29.71830060037563	29.713950651955432	29.66448862726744	30.023711764699385	29.660185471484656
29.57869298549508	29.719010304284076	29.716913486583415	29.665388058727146	30.023886594778034	29.662324853137534
29.58703592111483	29.722045925595673	29.729987166386568	29.665744865526815	30.026465581430323	29.66647634468747
29.58752641825364	29.722417092318445	29.73449106656075	29.665937380206735	30.02732770739361	29.6678459960358
29.587599767203347	29.722694809192696	29.736008805843092	29.666912881635927	30.031074770054442	29.671468032750422
29.589190397925936	29.726072518168795	29.73817115887135	29.67114867777591	30.035421912150678	29.6725720986714
29.591335379593225	29.735940736353587	29.74159871991415	29.67264712777017	30.040650375157803	29.677442685592492
29.59828693708744	29.73967054452548	29.74688558672653	29.67656963067395	30.041896919711	29.68438648424452
29.602499964750432	29.74259160475779	29.747080723086185	29.677780507795486	30.05132638709837	29.69124434765399
29.60253094800599	29.747841619804017	29.750417859978512	29.67816850496449	30.05140695727768	29.692043919715942
29.604581306754113	29.748452358558623	29.756820904293686	29.67978894558479	30.0515113980121	29.693356348778575
29.60963236650202	29.748959811588897	29.757007836107714	29.68015880879681	30.054815802461295	29.693480957066154
29.610656327049742	29.750746470292516	29.75860981923865	29.681967646208374	30.05589684193246	29.693640240465644
29.611760099855857	29.766379094139932	29.76129035177217	29.6843946049368	30.056771192643755	29.69514617200015
29.612995535569794	29.778670984938465	29.762341420726113	29.68915425402151	30.062501732522723	29.695703265317864
29.615179894413277	29.783491848454357	29.768000082196423	29.694544886579056	30.062540816697854	29.69606750566977
29.61681252251893	29.78966072834001	29.76829727104947	29.694580790844928	30.06395851249506	29.698561631181025
29.617605691188132	29.79013565483184	29.768861826249044	29.696019235109315	30.068283787500956	29.699921027443647
29.62014447811312	29.79033279378884	29.770092417442903	29.69675947658375	30.0719297952442	29.70098715203146
29.620518795715302	29.791129867486937	29.77062595090236	29.70047166400759	30.078423180249942	29.701020157995057
29.62238913116696	29.79316816793556	29.77282799390705	29.700620239286607	30.082865076199887	29.701230297111
29.622895997091664	29.79378581695942	29.773229334102112	29.70359526957535	30.0843535374865	29.701776398378346
29.62314772235994	29.797562376752627	29.778401536262887	29.704815306013238	30.08614832443107	29.70484151266359
29.62555395126577	29.79932585603191	29.77865483729586	29.705373972168726	30.08640480197114	29.705295421343326
29.625828479300118	29.80054795848727	29.783843406999004	29.708780573953334	30.086903334589056	29.707486707317045
29.626854258564368	29.80674611273299	29.78593304361538	29.71118896405218	30.088261648140964	29.709228736235225
29.62744385961195	29.806835186012478	29.787629458022895	29.7136940739981	30.090102862278663	29.70945425498651
29.62889739459409	29.812553932117492	29.789201164726297	29.717160727495337	30.092320792236585	29.71095113022787
29.63017645144891	29.819090756520062	29.789662941362078	29.719537212000102	30.092618025751577	29.711515671767057
29.633562255114676	29.819865801109085	29.793322670011985	29.72163502234478	30.093577958279184	29.717466749576058
29.63472576792772	29.820310319984355	29.794724373992132	29.72443489121307	30.093857693365717	29.71834946612682
29.63488396843537	29.820667126784024	29.80116090727609	29.726247579713657	30.103225277915403	29.71902373057805
29.636617511039685	29.82195086522789	29.802648913838958	29.727043992019574	30.10629684267274	29.71930216045722
29.637827211809675	29.822265617493144	29.803212914368924	29.73035736857627	30.106877775910114	29.719761660419152
29.637943186143165	29.824019358123927	29.809341992861285	29.730786520601754	30.10823593212071	29.72621189897276
29.639835294604552	29.82538489933373	29.812060668258773	29.73106697628852	30.11087735695708	29.72689477830353
29.641387317012878	29.82594499986	29.815777852445372	29.731138258070256	30.11106274564433	29.7285802871493
29.64187733974467	29.826330378460373	29.820750791759533	29.73204807302449	30.117876637720716	29.729066766171414
29.645280790885504	29.827298187882583	29.821689171565627	29.732313149542875	30.12204509757122	29.730349907854816
29.64576720953669	29.82915560572025	29.82226242049409	29.733250581442427	30.122096618770453	29.73281935895126
29.646623380361866	29.831389043308715	29.827836164086257	29.73355260007731	30.124403742147393	29.73353015972003
29.653955313741303	29.8329456950095	29.830061176603664	29.733861858387588	30.12469074809236	29.733886966519698
29.654531121524844	29.835030548382267	29.831055073709145	29.736793616855632	30.12496473867792	29.734167246758002
29.65493647751753	29.83554690820803	29.831200101043738	29.73779666351187	30.125543914441593	29.734773653468757
29.656152780005357	29.835665011355186	29.83640849075386	29.73867019436437	30.129466305190693	29.736166567801178
29.657147445681098	29.84099993412086	29.83783870598698	29.739528216279012	30.133078985809533	29.74089095072167
