optimizer_name	batch_name	seed_id	step	score
greedyhill	batch_8_of_8_with_34	21	5	30.985947647999645
greedyhill	batch_8_of_8_with_34	21	6	30.985947647999645
greedyhill	batch_8_of_8_with_34	21	7	30.985947647999645
greedyhill	batch_8_of_8_with_34	21	8	30.985947647999645
greedyhill	batch_8_of_8_with_34	21	9	30.985947647999645
greedyhill	batch_8_of_8_with_34	21	10	30.985947647999645
greedyhill	batch_8_of_8_with_34	21	11	30.985947647999645
greedyhill	batch_8_of_8_with_34	22	0	30.963775098278017
greedyhill	batch_8_of_8_with_34	22	1	30.945509025373116
greedyhill	batch_8_of_8_with_34	22	2	30.945509025373116
greedyhill	batch_8_of_8_with_34	22	3	30.945509025373116
greedyhill	batch_8_of_8_with_34	22	4	30.945509025373116
greedyhill	batch_8_of_8_with_34	22	5	30.945509025373116
greedyhill	batch_8_of_8_with_34	22	6	30.945509025373116
greedyhill	batch_8_of_8_with_34	22	7	30.945509025373116
greedyhill	batch_8_of_8_with_34	22	8	30.945509025373116
greedyhill	batch_8_of_8_with_34	22	9	30.945509025373116
greedyhill	batch_8_of_8_with_34	22	10	30.945509025373116
greedyhill	batch_8_of_8_with_34	22	11	30.945509025373116
greedyhill	batch_8_of_8_with_34	23	0	31.450936766513134
greedyhill	batch_8_of_8_with_34	23	1	30.559871853875322
greedyhill	batch_8_of_8_with_34	23	2	30.559871853875322
greedyhill	batch_8_of_8_with_34	23	3	30.559871853875322
greedyhill	batch_8_of_8_with_34	23	4	30.559871853875322
greedyhill	batch_8_of_8_with_34	23	5	30.559871853875322
greedyhill	batch_8_of_8_with_34	23	6	30.559871853875322
greedyhill	batch_8_of_8_with_34	23	7	30.559871853875322
greedyhill	batch_8_of_8_with_34	23	8	30.559871853875322
greedyhill	batch_8_of_8_with_34	23	9	30.559871853875322
greedyhill	batch_8_of_8_with_34	23	10	30.559871853875322
greedyhill	batch_8_of_8_with_34	23	11	30.559871853875322
greedyhill	batch_8_of_8_with_34	24	0	30.297133665417295
greedyhill	batch_8_of_8_with_34	24	1	30.04892577831954
greedyhill	batch_8_of_8_with_34	24	2	30.04892577831954
greedyhill	batch_8_of_8_with_34	24	3	30.04892577831954
greedyhill	batch_8_of_8_with_34	24	4	30.04892577831954
greedyhill	batch_8_of_8_with_34	24	5	30.04892577831954
greedyhill	batch_8_of_8_with_34	24	6	30.04892577831954
greedyhill	batch_8_of_8_with_34	24	7	30.04892577831954
greedyhill	batch_8_of_8_with_34	24	8	30.04892577831954
greedyhill	batch_8_of_8_with_34	24	9	30.04892577831954
greedyhill	batch_8_of_8_with_34	24	10	30.04892577831954
greedyhill	batch_8_of_8_with_34	24	11	30.04892577831954
greedyhill	batch_8_of_8_with_34	25	0	30.471986455436497
greedyhill	batch_8_of_8_with_34	25	1	30.457499264122482
greedyhill	batch_8_of_8_with_34	25	2	30.457499264122482
greedyhill	batch_8_of_8_with_34	25	3	30.457499264122482
greedyhill	batch_8_of_8_with_34	25	4	30.457499264122482
greedyhill	batch_8_of_8_with_34	25	5	30.457499264122482
greedyhill	batch_8_of_8_with_34	25	6	30.457499264122482
greedyhill	batch_8_of_8_with_34	25	7	30.457499264122482
greedyhill	batch_8_of_8_with_34	25	8	30.457499264122482
greedyhill	batch_8_of_8_with_34	25	9	30.457499264122482
greedyhill	batch_8_of_8_with_34	25	10	30.457499264122482
greedyhill	batch_8_of_8_with_34	25	11	30.457499264122482
greedyhill	batch_8_of_8_with_34	26	0	30.377399262272032
greedyhill	batch_8_of_8_with_34	26	1	30.309883416822757
greedyhill	batch_8_of_8_with_34	26	2	30.309883416822757
greedyhill	batch_8_of_8_with_34	26	3	30.309883416822757
greedyhill	batch_8_of_8_with_34	26	4	30.309883416822757
greedyhill	batch_8_of_8_with_34	26	5	30.309883416822757
greedyhill	batch_8_of_8_with_34	26	6	30.309883416822757
greedyhill	batch_8_of_8_with_34	26	7	30.309883416822757
greedyhill	batch_8_of_8_with_34	26	8	30.309883416822757
greedyhill	batch_8_of_8_with_34	26	9	30.309883416822757
greedyhill	batch_8_of_8_with_34	26	10	30.309883416822757
greedyhill	batch_8_of_8_with_34	26	11	30.309883416822757
greedyhill	batch_8_of_8_with_34	27	0	30.366820430421306
greedyhill	batch_8_of_8_with_34	27	1	29.97991464949064
greedyhill	batch_8_of_8_with_34	27	2	29.97991464949064
greedyhill	batch_8_of_8_with_34	27	3	29.97991464949064
greedyhill	batch_8_of_8_with_34	27	4	29.97991464949064
greedyhill	batch_8_of_8_with_34	27	5	29.97991464949064
greedyhill	batch_8_of_8_with_34	27	6	29.97991464949064
greedyhill	batch_8_of_8_with_34	27	7	29.97991464949064
greedyhill	batch_8_of_8_with_34	27	8	29.97991464949064
greedyhill	batch_8_of_8_with_34	27	9	29.97991464949064
greedyhill	batch_8_of_8_with_34	27	10	29.97991464949064
greedyhill	batch_8_of_8_with_34	27	11	29.97991464949064
greedyhill	batch_8_of_8_with_34	28	0	30.5909531239857
greedyhill	batch_8_of_8_with_34	28	1	29.97280987766403
greedyhill	batch_8_of_8_with_34	28	2	29.97280987766403
greedyhill	batch_8_of_8_with_34	28	3	29.97280987766403
greedyhill	batch_8_of_8_with_34	28	4	29.97280987766403
greedyhill	batch_8_of_8_with_34	28	5	29.97280987766403
greedyhill	batch_8_of_8_with_34	28	6	29.97280987766403
greedyhill	batch_8_of_8_with_34	28	7	29.97280987766403
greedyhill	batch_8_of_8_with_34	28	8	29.97280987766403
greedyhill	batch_8_of_8_with_34	28	9	29.97280987766403
greedyhill	batch_8_of_8_with_34	28	10	29.97280987766403
greedyhill	batch_8_of_8_with_34	28	11	29.97280987766403
greedyhill	batch_8_of_8_with_34	29	0	30.377755449014355
greedyhill	batch_8_of_8_with_34	29	1	30.362800277619257
greedyhill	batch_8_of_8_with_34	29	2	30.362800277619257
greedyhill	batch_8_of_8_with_34	29	3	30.362800277619257
greedyhill	batch_8_of_8_with_34	29	4	30.362800277619257
greedyhill	batch_8_of_8_with_34	29	5	30.362800277619257
greedyhill	batch_8_of_8_with_34	29	6	30.362800277619257
greedyhill	batch_8_of_8_with_34	29	7	30.362800277619257
greedyhill	batch_8_of_8_with_34	29	8	30.362800277619257
greedyhill	batch_8_of_8_with_34	29	9	30.362800277619257
greedyhill	batch_8_of_8_with_34	29	10	30.362800277619257
greedyhill	batch_8_of_8_with_34	29	11	30.362800277619257
greedyhill	batch_8_of_8_with_34	30	0	30.49186463338756
greedyhill	batch_8_of_8_with_34	30	1	30.158046754395066
greedyhill	batch_8_of_8_with_34	30	2	30.158046754395066
greedyhill	batch_8_of_8_with_34	30	3	30.158046754395066
greedyhill	batch_8_of_8_with_34	30	4	30.158046754395066
greedyhill	batch_8_of_8_with_34	30	5	30.158046754395066
greedyhill	batch_8_of_8_with_34	30	6	30.158046754395066
greedyhill	batch_8_of_8_with_34	30	7	30.158046754395066
greedyhill	batch_8_of_8_with_34	30	8	30.158046754395066
greedyhill	batch_8_of_8_with_34	30	9	30.158046754395066
greedyhill	batch_8_of_8_with_34	30	10	30.158046754395066
greedyhill	batch_8_of_8_with_34	30	11	30.158046754395066
greedyhill	batch_8_of_8_with_34	31	0	30.880313995137893
greedyhill	batch_8_of_8_with_34	31	1	30.876695356735542
greedyhill	batch_8_of_8_with_34	31	2	30.876695356735542
greedyhill	batch_8_of_8_with_34	31	3	30.876695356735542
greedyhill	batch_8_of_8_with_34	31	4	30.876695356735542
greedyhill	batch_8_of_8_with_34	31	5	30.876695356735542
greedyhill	batch_8_of_8_with_34	31	6	30.876695356735542
greedyhill	batch_8_of_8_with_34	31	7	30.876695356735542
greedyhill	batch_8_of_8_with_34	31	8	30.876695356735542
greedyhill	batch_8_of_8_with_34	31	9	30.876695356735542
greedyhill	batch_8_of_8_with_34	31	10	30.876695356735542
greedyhill	batch_8_of_8_with_34	31	11	30.876695356735542
greedyhill	batch_8_of_8_with_34	32	0	31.311006983816853
greedyhill	batch_8_of_8_with_34	32	1	31.0085109831041
greedyhill	batch_8_of_8_with_34	32	2	31.0085109831041
greedyhill	batch_8_of_8_with_34	32	3	31.0085109831041
greedyhill	batch_8_of_8_with_34	32	4	31.0085109831041
greedyhill	batch_8_of_8_with_34	32	5	31.0085109831041
greedyhill	batch_8_of_8_with_34	32	6	31.0085109831041
greedyhill	batch_8_of_8_with_34	32	7	31.0085109831041
greedyhill	batch_8_of_8_with_34	32	8	31.0085109831041
greedyhill	batch_8_of_8_with_34	32	9	31.0085109831041
greedyhill	batch_8_of_8_with_34	32	10	31.0085109831041
greedyhill	batch_8_of_8_with_34	32	11	31.0085109831041
greedyhill	batch_8_of_8_with_34	33	0	30.621923141774584
greedyhill	batch_8_of_8_with_34	33	1	30.621923141774584
greedyhill	batch_8_of_8_with_34	33	2	30.621923141774584
greedyhill	batch_8_of_8_with_34	33	3	30.621923141774584
greedyhill	batch_8_of_8_with_34	33	4	30.621923141774584
greedyhill	batch_8_of_8_with_34	33	5	30.621923141774584
greedyhill	batch_8_of_8_with_34	33	6	30.621923141774584
greedyhill	batch_8_of_8_with_34	33	7	30.621923141774584
greedyhill	batch_8_of_8_with_34	33	8	30.621923141774584
greedyhill	batch_8_of_8_with_34	33	9	30.621923141774584
greedyhill	batch_8_of_8_with_34	33	10	30.621923141774584
greedyhill	batch_4_of_8_with_38	0	0	30.940750009548893
greedyhill	batch_4_of_8_with_38	0	1	30.940750009548893
greedyhill	batch_4_of_8_with_38	0	2	30.940750009548893
greedyhill	batch_4_of_8_with_38	0	3	30.940750009548893
greedyhill	batch_4_of_8_with_38	0	4	30.940750009548893
greedyhill	batch_4_of_8_with_38	0	5	30.940750009548893
greedyhill	batch_4_of_8_with_38	0	6	30.940750009548893
greedyhill	batch_4_of_8_with_38	0	7	30.940750009548893
greedyhill	batch_4_of_8_with_38	0	8	30.940750009548893
greedyhill	batch_4_of_8_with_38	0	9	30.940750009548893
greedyhill	batch_4_of_8_with_38	0	10	30.940750009548893
greedyhill	batch_4_of_8_with_38	1	0	31.38689010410714
greedyhill	batch_4_of_8_with_38	1	1	31.38689010410714
greedyhill	batch_4_of_8_with_38	1	2	31.38689010410714
greedyhill	batch_4_of_8_with_38	1	3	31.38689010410714
greedyhill	batch_4_of_8_with_38	1	4	31.38689010410714
greedyhill	batch_4_of_8_with_38	1	5	31.38689010410714
greedyhill	batch_4_of_8_with_38	1	6	31.38689010410714
greedyhill	batch_4_of_8_with_38	1	7	31.38689010410714
greedyhill	batch_4_of_8_with_38	1	8	31.38689010410714
greedyhill	batch_4_of_8_with_38	1	9	31.38689010410714
greedyhill	batch_4_of_8_with_38	1	10	31.38689010410714
greedyhill	batch_4_of_8_with_38	2	0	29.945244838837777
greedyhill	batch_4_of_8_with_38	2	1	29.945244838837777
greedyhill	batch_4_of_8_with_38	2	2	29.945244838837777
greedyhill	batch_4_of_8_with_38	2	3	29.945244838837777
greedyhill	batch_4_of_8_with_38	2	4	29.945244838837777
greedyhill	batch_4_of_8_with_38	2	5	29.945244838837777
greedyhill	batch_4_of_8_with_38	2	6	29.945244838837777
greedyhill	batch_4_of_8_with_38	2	7	29.945244838837777
greedyhill	batch_4_of_8_with_38	2	8	29.945244838837777
greedyhill	batch_4_of_8_with_38	2	9	29.945244838837777
greedyhill	batch_4_of_8_with_38	2	10	29.945244838837777
greedyhill	batch_4_of_8_with_38	3	0	30.84320799711984
greedyhill	batch_4_of_8_with_38	3	1	30.84320799711984
greedyhill	batch_4_of_8_with_38	3	2	30.84320799711984
greedyhill	batch_4_of_8_with_38	3	3	30.84320799711984
greedyhill	batch_4_of_8_with_38	3	4	30.84320799711984
greedyhill	batch_4_of_8_with_38	3	5	30.84320799711984
greedyhill	batch_4_of_8_with_38	3	6	30.84320799711984
greedyhill	batch_4_of_8_with_38	3	7	30.84320799711984
greedyhill	batch_4_of_8_with_38	3	8	30.84320799711984
greedyhill	batch_4_of_8_with_38	3	9	30.84320799711984
greedyhill	batch_4_of_8_with_38	3	10	30.84320799711984
greedyhill	batch_4_of_8_with_38	4	0	30.616609907909055
greedyhill	batch_4_of_8_with_38	4	1	30.616609907909055
greedyhill	batch_4_of_8_with_38	4	2	30.616609907909055
greedyhill	batch_4_of_8_with_38	4	3	30.616609907909055
greedyhill	batch_4_of_8_with_38	4	4	30.616609907909055
greedyhill	batch_4_of_8_with_38	4	5	30.616609907909055
greedyhill	batch_4_of_8_with_38	4	6	30.616609907909055
greedyhill	batch_4_of_8_with_38	4	7	30.616609907909055
greedyhill	batch_4_of_8_with_38	4	8	30.616609907909055
greedyhill	batch_4_of_8_with_38	4	9	30.616609907909055
