name	optimizer_name	iterations	time_taken	best_score	mean_score	stdev_score	hardware_name	objective_name	corpus_name
x40_False_1p_1c_0.0001t	greedyhill	193	40.9225013256073	29.99844898324127	30.62597147115447	0.15923544281429966	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_False_1p_1c_0.0001t	greedyhill	650	34.52108144760132	29.914653268923633	30.65548494569557	0.1651454665755269	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_True_4p_1c_1e-05t	greedyhill	260	41.41532301902771	29.335931956855013	29.88646842695096	0.12914547634623524	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_False_4p_1c_0.0001t	greedyhill	255	39.73462963104248	29.3570196399109	29.93346739887715	0.1227242764275775	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_True_1p_4c_1e-05t	greedyhill	651	35.79766321182251	29.898973615335187	30.649133923301825	0.18009824078497136	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_False_1p_4c_0.0001t	greedyhill	687	39.300278663635254	30.038481558791524	30.701366341826102	0.15884431721106032	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_False_1p_1c_0.001t	greedyhill	761	39.5857720375061	29.761858435984813	30.754288957992795	0.18968196714666208	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_True_4p_1c_1e-05t	greedyhill	251	40.69073843955994	29.45149558370146	29.889927731685166	0.12600394302272153	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x40_False_1p_1c_0.0001t	greedyhill	189	39.39591693878174	29.871499694481482	30.640713536137927	0.17010677994051832	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
x10_True_1p_1c_0.0001t	greedyhill	789	39.76113843917847	29.859650767897634	30.655603435020815	0.172971095411153	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
