name	optimizer_name	iterations	time_taken	best_score	mean_score	stdev_score	hardware_name	objective_name	corpus_name
genetic_3g_8ss	genetic	300	54.20288801193237	29.35712336372324	29.92223297670132	0.20208285925135047	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_4g_8ss	genetic	300	67.86197257041931	29.31071556099175	29.74099722935526	0.18259448745470547	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_3g_4ss	genetic	300	56.87601709365845	29.32491352575402	29.829820385597206	0.1705451704612595	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_2g_2ss	genetic	300	50.815043449401855	29.323922588593884	29.836687762118274	0.2070654679456379	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_4g_2ss	genetic	300	70.2777488231659	29.282439111946747	29.596290646676927	0.13146070516089636	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_3g_1ss	genetic	300	74.73843431472778	29.401955395265254	29.835814503883554	0.16928956442333515	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_1g_2ss	genetic	300	37.42981433868408	29.37541465074158	30.039144971707923	0.27189956169889096	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_5g_2ss	genetic	141	44.21416759490967	29.363540633471366	29.84387047819091	0.20363503696649965	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_4g_3ss	genetic	211	48.543662309646606	29.37383594154762	29.76196468063068	0.1949991232286448	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_3g_2ss	genetic	211	44.05206823348999	29.30750477940114	29.817745714519805	0.2198819794342036	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_4g_4ss	genetic	171	38.80076813697815	29.386343110231675	29.942584406585596	0.2245785843768654	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_4g_8ss	genetic	178	41.434935092926025	29.30750477940114	30.003835306124405	0.2572623445914272	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_1g_2ss	genetic	321	43.00400376319885	29.403097623581978	29.99898525757761	0.2688138647989307	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_2g_2ss	genetic	236	40.232351303100586	29.42050440495973	29.91554460747787	0.2375556531968923	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_4g_1ss	genetic	321	95.8650233745575	29.366871057299843	29.71930645910177	0.1496376811791937	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
genetic_4g_8ss	genetic	177	42.01370859146118	29.317365795493807	29.88913254828497	0.24508845389842987	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
4g_3s_x174	genetic	174	42.42246961593628	29.288534865930675	29.79719635402045	0.20887916405129045	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
4g_8s_x172	genetic	172	42.59975552558899	29.33979094391102	29.836295474424514	0.20803856585188482	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
4g_4s_x176	genetic	176	40.24171280860901	29.37272844585279	29.95817681130097	0.24044873151110477	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
4g_2s_x350	genetic	350	78.84171032905579	29.282439111946747	29.569045966338926	0.1210486281461281	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
4g_2s_x700	genetic	700	159.02835750579834	29.320356548122234	29.464196645975086	0.05657517552434312	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
3g_2s_x192	genetic	192	40.22471833229065	29.380190681073756	29.835271412983634	0.20560411459854325	ortho	100sfb + 6effort + 60pinky_ring + 60scissors_ortho + 60sfs + 20finger_0 + 20finger_9 + 18finger_1 + 18finger_8 + 15finger_2 + 15finger_7 + 12finger_3 + 12finger_6	en
